Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2007","2007","3050","FAO TIER 1","kt","4862.0813","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2007","2007","3050","FAO TIER 1","kt","21.2731","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2007","2007","3050","FAO TIER 1","kt","792.4154","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2007","2007","3050","FAO TIER 1","kt","136138.2756","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2007","2007","3050","FAO TIER 1","kt","5637.372","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2007","2007","3050","FAO TIER 1","kt","142568.063","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2008","2008","3050","FAO TIER 1","kt","4896.9409","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2008","2008","3050","FAO TIER 1","kt","21.7069","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2008","2008","3050","FAO TIER 1","kt","791.9948","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2008","2008","3050","FAO TIER 1","kt","137114.345","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2008","2008","3050","FAO TIER 1","kt","5752.3317","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2008","2008","3050","FAO TIER 1","kt","143658.6714","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2009","2009","3050","FAO TIER 1","kt","4912.5072","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2009","2009","3050","FAO TIER 1","kt","21.7927","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2009","2009","3050","FAO TIER 1","kt","795.2033","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2009","2009","3050","FAO TIER 1","kt","137550.2015","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2009","2009","3050","FAO TIER 1","kt","5775.0711","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2009","2009","3050","FAO TIER 1","kt","144120.4759","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","4961.8254","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","22.8127","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","801.528","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","138931.1102","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","6045.3764","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","145778.0146","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","5011.5502","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","23.2775","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","803.9294","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","140323.4063","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","6168.5356","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","147295.8713","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","5048.8112","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","23.2373","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","804.001","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","141366.7146","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","6157.8903","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","148328.6059","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","5076.3679","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","23.9725","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","804.4505","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","142138.3017","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","6352.7093","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","149295.4615","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","5099.3405","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","24.6176","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","807.1191","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","142781.5347","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","6523.6587","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","150112.3125","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","5100.7712","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","25.1414","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","808.0053","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","142821.595","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","6662.4631","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","150292.0633","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","5126.7783","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","25.8759","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","810.4828","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","143549.792","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","6857.1013","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","151217.376","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","5157.2245","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","27.0582","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","814.5967","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","144402.2852","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","7170.4121","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","152387.294","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","5185.585","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","27.3353","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","815.1441","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","145196.3793","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","7243.8434","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","153255.3667","E","Estimated value",""
"GT","Emissions totals","356","India","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","5212.9486","E","Estimated value",""
"GT","Emissions totals","356","India","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","27.6087","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","816.4679","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","145962.5595","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","7316.3161","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","154095.3434","E","Estimated value",""
